feature,route,page,page_file,screen_level,archetype,body_grade,official_density_score,visual_density_risk_score,visual_density_priority,tokenized_fixed_height_refs,tokenized_gap_refs,spacer_refs,manual_content_refs,bottom_inset_refs,root_top_chrome_refs,detail_top_chrome_refs,scroll_refs,grid_or_wrap_refs,root_causes,recommendation,source_files,unresolved_source_files
launchpad,AppRoutePaths.launchpadBridgeOrderTx001,LaunchpadBridgeOrderPage,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart,L3_transactionFlow,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,5,0,0,0,0,1,1,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_details.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_events.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_hero.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_timeline.dart,
markets,AppRoutePaths.markets,MarketListPage,flutter_app/lib/features/markets/presentation/pages/market_list_page.dart,L1_primaryTabRoot,rootModule,A,0,11,P3_LOW_DENSITY_REVIEW,0,0,0,0,4,1,0,1,1,bottom_nav_inset_pressure;root_top_chrome_first_viewport_cost,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/markets/presentation/pages/market_list_page.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_common.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_discover.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_filters.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_header.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_movers.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_pairs.dart;flutter_app/lib/features/markets/presentation/widgets/market_list_tools.dart,
markets,AppRoutePaths.marketsScreener,MarketScreenerPage,flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart,L2_detail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,5,0,0,0,0,1,1,1,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart;flutter_app/lib/features/markets/presentation/widgets/market_screener_filters.dart;flutter_app/lib/features/markets/presentation/widgets/market_screener_results.dart;flutter_app/lib/features/markets/presentation/widgets/market_screener_row_common.dart,
markets,AppRoutePaths.marketsWatchlist,WatchlistPage,flutter_app/lib/features/markets/presentation/pages/watchlist_page.dart,L2_utilityDetail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,4,0,0,1,0,1,1,0,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/markets/presentation/pages/watchlist_page.dart;flutter_app/lib/features/markets/presentation/widgets/market_body_review_widgets.dart;flutter_app/lib/features/markets/presentation/widgets/watchlist_cards.dart;flutter_app/lib/features/markets/presentation/widgets/watchlist_common_painter.dart;flutter_app/lib/features/markets/presentation/widgets/watchlist_toolbar.dart,
p2p,AppRoutePaths.p2pComplianceAmlScreening,P2PAmlScreeningPage,flutter_app/lib/features/p2p/presentation/pages/p2p_aml_screening_page.dart,L2_detail,detail,A,4,11,P3_LOW_DENSITY_REVIEW,0,1,0,0,2,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_aml_screening_page.dart,
predictions,AppRoutePaths.marketsPredictionsPortfolio,PredictionsPortfolioPage,flutter_app/lib/features/predictions/presentation/pages/predictions_portfolio_page.dart,L2_utilityDetail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,5,0,0,0,0,1,1,3,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/predictions/presentation/pages/predictions_portfolio_page.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_common.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_history.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_orders.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_positions.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_summary.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_portfolio_bridge_card.dart,
predictions,AppRoutePaths.profilePredictions,PredictionsPortfolioPage,flutter_app/lib/features/predictions/presentation/pages/predictions_portfolio_page.dart,L2_utilityDetail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,5,0,0,0,0,1,1,3,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/predictions/presentation/pages/predictions_portfolio_page.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_common.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_history.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_orders.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_positions.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_portfolio_summary.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_portfolio_bridge_card.dart,
predictions,AppRoutePaths.marketsPredictionsRewards,PredictionsRewardsPage,flutter_app/lib/features/predictions/presentation/pages/predictions_rewards_page.dart,L2_detail,detail,A,0,11,P3_LOW_DENSITY_REVIEW,0,3,0,0,2,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/predictions/presentation/pages/predictions_rewards_page.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_rewards_arena_common.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_rewards_hero_filters.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_rewards_table.dart,
p2p,AppRoutePaths.p2pBlacklistAdd,P2PBlacklistAddPage,flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart,L3_transactionFlow,detail,A,0,10,P3_LOW_DENSITY_REVIEW,1,3,0,0,0,0,1,1,0,low_signal_monitor,Review first viewport manually and apply shared compact primitives without removing safety or domain-copy requirements.,flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart,
admin,AppRoutePaths.adminSettings,AdminSettingsPage,flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart,L2_utilityDetail,detail,A,0,9,PASS_MONITOR,0,0,0,0,4,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart,
arena,AppRoutePaths.arenaLedger,ArenaPointsLedgerPage,flutter_app/lib/features/arena/presentation/pages/arena_points_ledger_page.dart,L2_detail,detail,A,0,9,PASS_MONITOR,0,2,1,0,0,0,1,2,0,spacer_inside_cards,Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.,flutter_app/lib/features/arena/presentation/pages/arena_points_ledger_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_points_ledger_page_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_points_ledger_page_sections.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
dev,AppRoutePaths.routeChecker,RouteChecker,flutter_app/lib/features/dev/presentation/pages/route_checker_page.dart,L2_detail,detail,A,0,9,PASS_MONITOR,0,0,0,0,4,0,1,2,1,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/dev/presentation/pages/route_checker_page.dart;flutter_app/lib/features/dev/presentation/widgets/route_checker_page_common.dart;flutter_app/lib/features/dev/presentation/widgets/route_checker_page_sections.dart,
predictions,'/markets/predictions/advanced-chart/:eventId',PredictionAdvancedChartPage,flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page.dart,L2_entityDetail,detail,A,0,9,PASS_MONITOR,0,2,0,0,2,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_01.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_02.dart;flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_03.dart,
predictions,AppRoutePaths.marketsPredictionsActivity,PredictionsGlobalActivityPage,flutter_app/lib/features/predictions/presentation/pages/predictions_global_activity_page.dart,L2_detail,detail,A,4,9,PASS_MONITOR,0,1,0,0,1,0,1,2,1,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/predictions/presentation/pages/predictions_global_activity_page.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_global_activity_feed_widgets.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_global_activity_widgets.dart,
arena,'/arena/ledger/entry/:entryId',ArenaPointsEntryDetailPage,flutter_app/lib/features/arena/presentation/pages/arena_points_entry_detail_page.dart,L2_entityDetail,detail,A,1,8,PASS_MONITOR,0,3,0,0,0,0,1,1,1,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/arena/presentation/pages/arena_points_entry_detail_page.dart;flutter_app/lib/features/arena/presentation/widgets/arena_points_entry_detail_page_common.dart;flutter_app/lib/features/arena/presentation/widgets/arena_points_entry_detail_page_sections.dart;flutter_app/lib/features/arena/presentation/widgets/arena_viewport_padding.dart,
p2p,AppRoutePaths.p2pKycStatus,P2PKycStatusPage,flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_status_page.dart,L3_transactionFlow,detail,A,0,8,PASS_MONITOR,0,1,0,1,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_status_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_kyc_status_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_kyc_status_page_sections.dart,
p2p,AppRoutePaths.p2pWallet,P2PWalletPage,flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_page.dart,L2_detail,detail,A,1,8,PASS_MONITOR,0,3,0,0,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_notice_widgets.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_actions_history.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_balances.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_hero.dart,
earn,AppRoutePaths.earnSavingsHistory,SavingsHistoryPage,flutter_app/lib/features/earn/presentation/pages/savings_history_page.dart,L2_utilityDetail,detail,A,0,7,PASS_MONITOR,0,1,0,0,2,0,1,2,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/earn/presentation/pages/savings_history_page.dart;flutter_app/lib/features/earn/presentation/widgets/earn_custody_risk_banner.dart;flutter_app/lib/features/earn/presentation/widgets/savings_history_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/savings_history_page_sections.dart,
markets,AppRoutePaths.marketsCompare,ComparisonToolPage,flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart,L2_detail,detail,C,1,7,PASS_MONITOR,1,1,0,0,0,0,1,2,2,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart;flutter_app/lib/features/markets/presentation/widgets/comparison_tool_common.dart;flutter_app/lib/features/markets/presentation/widgets/comparison_tool_content.dart;flutter_app/lib/features/markets/presentation/widgets/comparison_tool_tokens.dart,
p2p,AppRoutePaths.p2pComplianceLargeTransaction,P2PLargeTransactionJustificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart,L2_detail,detail,A,4,7,PASS_MONITOR,0,1,0,0,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart,
p2p,AppRoutePaths.p2pSettingsNotifications,P2PNotificationsSettingsPage,flutter_app/lib/features/p2p/presentation/pages/p2p_notifications_settings_page.dart,L1_utilityHub,detail,A,4,7,PASS_MONITOR,0,1,0,0,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_notifications_settings_page.dart,
p2p,AppRoutePaths.p2pOrderBook,P2POrderBookPage,flutter_app/lib/features/p2p/presentation/pages/p2p_order_book_page.dart,L2_detail,detail,A,0,7,PASS_MONITOR,0,1,0,0,2,0,1,2,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/p2p/presentation/pages/p2p_order_book_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_cards_lists.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_painter.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_selector_ticker.dart,
p2p,AppRoutePaths.p2pPaymentMethodCoolingPeriod,P2PPaymentMethodCoolingPeriodPage,flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart,L3_transactionFlow,detail,A,0,7,PASS_MONITOR,0,3,0,0,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart,
p2p,AppRoutePaths.p2pComplianceSourceOfFunds,P2PSourceOfFundsPage,flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart,L2_detail,detail,A,4,7,PASS_MONITOR,0,1,0,0,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart,
predictions,AppRoutePaths.marketsPredictionsBreaking,PredictionsBreakingPage,flutter_app/lib/features/predictions/presentation/pages/predictions_breaking_page.dart,L2_detail,detail,A,0,7,PASS_MONITOR,0,1,0,0,2,0,1,2,2,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/predictions/presentation/pages/predictions_breaking_page.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_breaking_page_common.dart;flutter_app/lib/features/predictions/presentation/widgets/predictions_breaking_page_sections.dart,
markets,'/pair/:pairId',PairDetailPage,flutter_app/lib/features/markets/presentation/pages/pair_detail_page.dart,L2_instrumentDetail,instrument,A,0,6,PASS_MONITOR,0,2,0,0,1,0,0,2,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/markets/presentation/pages/pair_detail_page.dart;flutter_app/lib/features/markets/presentation/widgets/pair_detail_chart_widgets.dart;flutter_app/lib/features/markets/presentation/widgets/pair_detail_header_widgets.dart;flutter_app/lib/features/markets/presentation/widgets/pair_detail_order_widgets.dart;flutter_app/lib/features/markets/presentation/widgets/pair_detail_painter_widgets.dart,
p2p,AppRoutePaths.p2pWalletTransfer,P2PWalletTransferPage,flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_transfer_page.dart,L3_transactionFlow,detail,A,0,6,PASS_MONITOR,1,1,0,0,0,0,1,1,0,low_signal_monitor,Keep as reference/monitor screen; avoid unnecessary churn.,flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_transfer_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_notice_widgets.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_amount.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_confirm.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_form.dart,
